Goya, NC I-M, I-MISC,
frente, RG I-MIS, I-MISC,
al, SP I, I-MISC,
muro, NC I-M, I-MISC,
", Fe , I-MISC,
., Fc , O,
un, DI O, O,
conjunto, NC O, O,
de, SP O, O,
fotografias, NC O, O,
que, PR O, O,
reflejan, VMI O, O,
el, DA O, O,
trabajo, NC O, O,
que, CS O, O,
Teresa, AQ B-PER, B-PER,
Grasa, NC I-PE, I-PER,
y, CC , O,
Carlos, AQ B-PER, B-PER,
Barboza, NC I-PER, I-PER,
hicieron, VMI O, O,
para, SP O, O,
restaurar, VMN O, O,
mas, RG O, O,
de, SP O, O,
seiscientos, DN O, O,
metros, NC O, O,
cuadrados, AQ O, O,
de, SP O, O,
las, DA O, O,
pinturas, NC O, O,
murales, AQ O, O,
del, SP O, O,
artista, NC O, O,
aragones, AQ O, O,
., Fp , O,

La, DA O, O,
exposicion, NC O, O,
., Fc , O,
organizada, AQ O, O,
con, SP O, O,
el, DA O, O,
proposito, NC O, O,
de, SP O, O,
mostrar, VMN O, O,
una, DI O, O,
faceta, NC O, O,
diferente, AQ O, O,
de, SP O, O,
la, DA O, O,
obra, NC O, O,
de, SP O, O,
este, DD O, O,
pintor, NC O, O,
universal, AQ O, O,
., Fc , O,
reune, VMI O, O,
34, Z O, O,
imagenes, NC O, O,
que, PR O, O,
., Fc , O,
de, SP O, O,
manera, NC O, O,
minuciosa, AQ O, O,
., Fc , O,
plasman, VMI O, O,
el, DA O, O,
esfuerzo, NC O, O,
que, PR O, O,
este, DD O, O,
matrimonio, NC O, O,
de, SP O, O,
restauradores, NC O, O,
lleva, VMI O, O,
hecho, NC O, O,
desde, SP O, O,
1979, Z O, O,
para, SP O, O,
devolver, VMN O, O,
a, SP , O,
su, DP O, O,
estado, NC O, O,
inicial, AQ O, O,
las, DA O, O,
obras, NC O, O,
de, SP O, O,
Goya, NC B-L, B-LOC,
situadas, AQ O, O,
en, SP O, O,
el, DA O, O,
Pilar, NC B-LO, B-LOC,
de, SP I, I-LOC,
Zaragoza, NC I-LOC, I-LOC,
., Fc , O,
en, SP O, O,
la, DA O, O,
Cartuja, AQ B-LOC, B-LOC,
Aula, NC I-L, I-LOC,
Dei, AQ I-, I-LOC,
., Fc , O,
en, SP O, O,
San, AQ B-, B-LOC,
Juan, NC I-L, I-LOC,
el, DA I, I-LOC,
Real, AQ I-L, I-LOC,
en, SP O, O,
Calatayud, NC B-LOC, B-LOC,
y, CC , O,
en, SP O, O,
la, DA O, O,
iglesia, NC O, O,
parroquial, AQ O, O,
de, SP O, O,
Remolinos, NC B-LOC, B-LOC,
., Fp , O,

El, DA O, O,
trabajo, NC O, O,
de, SP O, O,
Teresa, AQ B-PER, B-PER,
Grasa, NC I-PE, I-PER,
y, CC , O,
Carlos, AQ B-PER, B-PER,
Barboza, AQ I-PER, I-PER,
., Fc , O,
una, DI O, O,
pareja, NC O, O,
formada, AQ O, O,
en, SP O, O,
la, DA O, O,
Escuela, NC B-ORG, B-ORG,
de, SP I, I-ORG,
Bellas, AQ I-ORG, I-ORG,
Artes, NC I-OR, I-ORG,
de, SP I, I-ORG,
Madrid, NC I-ORG, I-ORG,
y, CC , O,
en, SP O, O,
el, DA O, O,
Instituto, NC B-ORG, B-ORG,
de, SP I, I-ORG,
Restauracion, NC I-ORG, I-ORG,
de, SP I, I-ORG,
Roma, AQ I-O, I-ORG,
., Fc , O,
comenzo, VMI O, O,
en, SP O, O,
el, DA O, O,
año, NC O, O,
1979, Z O, O,
cuando, CS O, O,
el, DA O, O,
director, NC O, O,
del, SP O, O,
Instituto, NC B-ORG, B-ORG,
Central, AQ I-ORG, I-ORG,
de, SP I, I-ORG,
Restauracion, NC I-ORG, I-ORG,
de, SP I, I-ORG,
Madrid, NC I-ORG, I-ORG,
., Fc , O,
Gonzalo, AQ B-PER, B-PER,
Perales, NC I-PER, I-PER,
., Fc , O,
les, PP O, O,
encarga, VMI O, O,
restaurar, VMN O, O,
las, DA O, O,
pinturas, NC O, O,
murales, AQ O, O,
de, SP O, O,
Goya, NC B-L, B-LOC,
en, SP O, O,
la, DA O, O,
Cartuja, NC B-LOC, B-LOC,
zaragozana, AQ O, O,
de, SP O, O,
Aula, NC B-L, B-LOC,
Dei, AQ I-, I-LOC,
., Fp , O,

Este, DD O, O,
primer, AO O, O,
contacto, NC O, O,
con, SP O, O,
los, DA O, O,
enormes, AQ O, O,
murales, NC O, O,
al, SP O, O,
oleo, NC O, O,
sobre, SP O, O,
el, DA O, O,
muro, NC O, O,
de, SP O, O,
yeso, NC O, O,
para, SP O, O,
devolver, VMN O, O,
su, DP O, O,
esplendor, NC O, O,
a, SP , O,
cuadros, NC O, O,
como, CS O, O,
", Fe , B-MISC,
La, DA I, I-MISC,
Virgen., NC I-MISC, I-MISC,
Santa, AQ I-MI, I-MISC,
Isabel, NC I-MIS, I-MISC,
", Fe , I-MISC,
., Fc , O,
no, RN O, O,
estuvo, VMI O, O,
exento, AQ O, O,
de, SP O, O,
complicaciones, NC O, O,
., Fc , O,
como, CS O, O,
la, DA O, O,
que, PR O, O,
supuso, VMI O, O,
el, DA O, O,
hecho, NC O, O,
de, SP O, O,
que, CS O, O,
las, DA O, O,
mujeres, NC O, O,
no, RN O, O,
tuvieran, VMS O, O,
permitido, VMP O, O,
el, DA O, O,
acceso, NC O, O,
al, SP O, O,
interior, NC O, O,
de, SP O, O,
la, DA O, O,
Cartuja, NC B-LOC, B-LOC,
., Fp , O,

Gracias, NC O, O,
a, SP , O,
una, DI O, O,
Licencia, NC B-MISC, B-MISC,
Papal, AQ I-MI, I-MISC,
., Fc , O,
Teresa, AQ B-PER, B-PER,
Grasa, NC I-PE, I-PER,
se, P0 O, O,
convirtio, VMI O, O,
., Fc , O,
junto, AQ O, O,
con, SP O, O,
la, DA O, O,
Infanta, NC B-PER, B-PER,
Isabel, AQ I-PER, I-PER,
., Fc , O,
en, SP O, O,
la, DA O, O,
segunda, AO O, O,
mujer, NC O, O,
del, SP O, O,
siglo, NC O, O,
que, PR O, O,
ingreso, VMI O, O,
en, SP O, O,
el, DA O, O,
recinto, NC O, O,
., Fp , O,

Las, DA O, O,
fotografias, NC O, O,
de, SP O, O,
", Fe , B-MISC,
Goya, NC I-M, I-MISC,
frente, RG I-MIS, I-MISC,
al, SP I, I-MISC,
muro, NC I-M, I-MISC,
", Fe , I-MISC,
., Fc , O,
que, PR O, O,
se, P0 O, O,
pueden, VMI O, O,
contemplar, VMN O, O,
tambien, RG O, O,
en, SP O, O,
el, DA O, O,
catalogo, NC O, O,
que, PR O, O,
lleva, VMI O, O,
su, DP O, O,
mismo, DI O, O,
nombre, NC O, O,
., Fc , O,
estan, VMI O, O,
realizadas, AQ O, O,
con, SP O, O,
una, DI O, O,
camara, NC O, O,
de, SP O, O,
35, Z O, O,
milimetros, NC O, O,
que, PR O, O,
capta, VMI O, O,
con, SP O, O,
todo, DI O, O,
detalle, NC O, O,
el, DA O, O,
riguroso, AQ O, O,
trabajo, NC O, O,
de, SP O, O,
restauracion, NC O, O,
., Fp , O,

Con, SP O, O,
estas, DD O, O,
imagenes, NC O, O,
., Fc , O,
segun, SP O, O,
afirmo, VMI O, O,
Carlos, NC B-PER, B-PER,
Barboza, NC I-PER, I-PER,
durante, SP O, O,
la, DA O, O,
presentacion, NC O, O,
., Fc , O,
", Fe , O,
el, DA O, O,
espectador, NC O, O,
accede, VMI O, O,
a, SP , O,
la, DA O, O,
versatilidad, NC O, O,
de, SP O, O,
Goya, NC B-P, B-PER,
en, SP O, O,
el, DA O, O,
dominio, NC O, O,
de, SP O, O,
las, DA O, O,
tecnicas, NC O, O,
", Fe , O,
., Fc , O,
ya, RG O, O,
que, PR O, O,
contempla, VMI O, O,
cuadros, NC O, O,
realizados, AQ O, O,
al, SP O, O,
fresco, NC O, O,
., Fc , O,
u, CC , O,
oleos, NC O, O,
sobre, SP O, O,
lienzo, NC O, O,
clavados, AQ O, O,
a, SP , O,
tabla, NC O, O,
como, CS O, O,
el, DA O, O,
", Fe , B-MISC,
San, AQ I-, I-MISC,
Agustin, NC I-MISC, I-MISC,
", Fe , I-MISC,
., Fc , O,
de, SP O, O,
San, AQ B-, B-LOC,
Juan, NC I-L, I-LOC,
el, DA I, I-LOC,
Real, AQ I-L, I-LOC,
., Fp , O,

La, DA O, O,
ejecucion, NC O, O,
rapida, AQ O, O,
de, SP O, O,
Francisco, NC B-PER, B-PER,
de, SP I, I-PER,
Goya, NC I-P, I-PER,
., Fc , O,
sus, DP O, O,
pinceladas, NC O, O,
sueltas, AQ O, O,
o, CC , O,
la, DA O, O,
resolucion, NC O, O,
con, SP O, O,
la, DA O, O,
que, PR O, O,
este, DD O, O,
artista, NC O, O,
aragones, AQ O, O,
realizo, VMI O, O,
toda, DI O, O,
su, DP O, O,
obra, NC O, O,
., Fc , O,
queda, VMI O, O,
reflejada, AQ O, O,
en, SP O, O,
las, DA O, O,
34, Z O, O,
instantaneas, NC O, O,
", Fe , O,
que, PR O, O,
se, P0 O, O,
tomaron, VMI O, O,
con, SP O, O,
lentes, NC O, O,
precisas, AQ O, O,
y, CC , O,
situandonos, VMG O, O,
en, SP O, O,
el, DA O, O,
punto, NC O, O,
exacto, AQ O, O,
de, SP O, O,
las, DA O, O,
composiciones, NC O, O,
para, SP O, O,
compensar, VMN O, O,
la, DA O, O,
distorsion, NC O, O,
de, SP O, O,
las, DA O, O,
figuras, NC O, O,
", Fe , O,
., Fc , O,
explico, VMI O, O,
Carlos, AQ B-PER, B-PER,
Barboza, AQ I-PER, I-PER,
., Fp , O,

Los, DA O, O,
frescos, NC O, O,
del, SP O, O,
Coreto, NC B-LOC, B-LOC,
del, SP I-, I-LOC,
Pilar, VMN I-LO, I-LOC,
de, SP I, I-LOC,
Zaragoza, NC I-LOC, I-LOC,
., Fc , O,
el, DA O, O,
primer, AO O, O,
gran, AQ O, O,
encargo, NC O, O,
que, PR O, O,
recibio, VMI O, O,
Goya, NC B-P, B-PER,
., Fc , O,
fue, VSI O, O,
., Fc , O,
segun, SP O, O,
afirmo, VMI O, O,
el, DA O, O,
matrimonio, NC O, O,
., Fc , O,
la, DA O, O,
labor, NC O, O,
de, SP O, O,
restauracion, NC O, O,
mas, RG O, O,
complicada, AQ O, O,
ya, RG O, O,
que, CS O, O,
., Fc , O,
", Fe , O,
aparte, RG O, O,
de, SP O, O,
estar, VMN O, O,
repintada, VMP O, O,
., Fc , O,
esta, VMI O, O,
situada, AQ O, O,
en, SP O, O,
el, DA O, O,
techo, NC O, O,
., Fc , O,
por, SP O, O,
lo, DA O, O,
que, PR O, O,
la, DA O, O,
postura, NC O, O,
de, SP O, O,
trabajo, NC O, O,
era, VSI O, O,
muy, RG O, O,
incomoda, AQ O, O,
", Fe , O,
., Fp , O,

La, DA O, O,
exposicion, NC O, O,
", Fe , B-MISC,
Goya, VMI I-M, I-MISC,
frente, RG I-MIS, I-MISC,
al, SP I, I-MISC,
muro, NC I-M, I-MISC,
", Fe , I-MISC,
., Fc , O,
que, PR O, O,
se, P0 O, O,
completa, VMI O, O,
con, SP O, O,
imagenes, NC O, O,
de, SP O, O,
la, DA O, O,
cupula, NC B-LOC, B-LOC,
Regina, AQ I-LOC, I-LOC,
Martyrum, NC I-LOC, I-LOC,
., Fc , O,
y, CC , O,
con, SP O, O,
las, DA O, O,
pechinas, NC O, O,
con, SP O, O,
cuatro, PN O, O,
de, SP O, O,
los, DA O, O,
", Fe , B-MISC,
Santos, AQ I-MIS, I-MISC,
Padres, NC I-MIS, I-MISC,
", Fe , I-MISC,
de, SP O, O,
Remolinos, NC B-LOC, B-LOC,
., Fc , O,
pretende, VMI O, O,
ayudar, VMN O, O,
a, SP , O,
comprender, VMN O, O,
la, DA O, O,
genialidad, NC O, O,
de, SP O, O,
uno, PI O, O,
de, SP O, O,
pintores, NC O, O,
mas, RG O, O,
destacados, AQ O, O,
de, SP O, O,
la, DA O, O,
historia, NC O, O,
., Fp , O,

Guatemala, NC B-LOC, B-LOC,
., Fc , O,
23, Z O, O,
may, NC O, O,
(, Fpa , O,
EFE, NC B-, B-ORG,
), Fpt , O,
., Fp , O,

-, Fg , O,

Dos, DN O, O,
hombres, NC O, O,
murieron, VMI O, O,
hoy, RG O, O,
en, SP O, O,
una, DI O, O,
apartada, AQ O, O,
region, NC O, O,
al, SP O, O,
sur, NC O, O,
de, SP O, O,
Guatemala, NC B-LOC, B-LOC,
al, SP O, O,
estrellarse, VMN O, O,
la, DA O, O,
avioneta, NC O, O,
colombiana, AQ O, O,
en, SP O, O,
la, DA O, O,
que, PR O, O,
viajaban, VMI O, O,
., Fc , O,
segun, SP O, O,
fuentes, NC O, O,
oficiales, AQ O, O,
., Fc , O,
que, PR O, O,
intentan, VMI O, O,
confirmar, VMN O, O,
si, CS O, O,
el, DA O, O,
aparato, NC O, O,
llevaba, VMI O, O,
cocaina, NC O, O,
., Fp , O,

Las, DA O, O,
primeras, AO O, O,
versiones, NC O, O,
conocidas, AQ O, O,
por, SP O, O,
la, DA O, O,
Policia, NC B-ORG, B-ORG,
Nacional, AQ I-ORG, I-ORG,
Civil, AQ I-OR, I-ORG,
guatemalteca, AQ O, O,
(, Fpa , O,
PNC, NP B-, B-ORG,
), Fpt , O,
indican, VMI O, O,
que, CS O, O,
la, DA O, O,
aeronave, NC O, O,
cayo, VMI O, O,
sobre, SP O, O,
una, DI O, O,
casa, NC O, O,
de, SP O, O,
la, DA O, O,
aldea, NC O, O,
Tahuexco, AQ B-LOC, B-LOC,
., Fc , O,
de, SP O, O,
Santo, NC B-LO, B-LOC,
Domingo, NC I-LOC, I-LOC,
Suchitepequez, AQ I-LOC, I-LOC,
., Fc , O,
a, SP , O,
unos, DI O, O,
175, Z O, O,
kilometros, NC O, O,
de, SP O, O,
la, DA O, O,
capital, NC O, O,
del, SP O, O,
pais, NC O, O,
centroamericano, AQ O, O,
., Fp , O,

Los, DA O, O,
dos, DN O, O,
ocupantes, NC O, O,
del, SP O, O,
aparato, NC O, O,
., Fc , O,
identificados, AQ O, O,
como, CS O, O,
Hector, VMI B-PER, B-PER,
Calderon, NC I-PER, I-PER,
Hernandez, AQ I-PER, I-PER,
y, CC , O,
Julio, NC B-PE, B-PER,
Fernando, AQ I-PER, I-PER,
Arango, NC I-PER, I-PER,
Barrero, AQ I-PER, I-PER,
., Fc , O,
murieron, VMI O, O,
calcinados, AQ O, O,
., Fc , O,
segun, SP O, O,
el, DA O, O,
portavoz, NC O, O,
de, SP O, O,
la, DA O, O,
PNC, NC B-, B-ORG,
Faustino, VMI B-PER, B-PER,
Sanchez, AQ I-PER, I-PER,
., Fp , O,

Las, DA O, O,
autoridades, NC O, O,
de, SP O, O,
Guatemala, NC B-LOC, B-LOC,
aun, RG O, O,
no, RN O, O,
han, VAI O, O,
precisado, VMP O, O,
las, DA O, O,
caracteristicas, NC O, O,
de, SP O, O,
la, DA O, O,
avioneta, NC O, O,
., Fc , O,
pero, CC O, O,
aseguran, VMI O, O,
que, CS O, O,
es, VSI O, O,
colombiana, AQ O, O,
por, SP O, O,
la, DA O, O,
matricula, NC O, O,
., Fc , O,
con, SP O, O,
las, DA O, O,
siglas, NC O, O,
LCA, AQ B-, B-MISC,
., Fp , O,

El, DA O, O,
jefe, NC O, O,
de, SP O, O,
Prensa, NC B-ORG, B-ORG,
de, SP I, I-ORG,
la, DA I, I-ORG,
PNC, NC I-, I-ORG,
., Fc , O,
Gerson, NC B-PER, B-PER,
Lopez, NC I-PE, I-PER,
., Fc , O,
por, SP O, O,
su, DP O, O,
parte, NC O, O,
., Fc , O,
manifesto, VMI O, O,
que, CS O, O,
la, DA O, O,
dotacion, NC O, O,
policial, AQ O, O,
enviada, AQ O, O,
al, SP O, O,
lugar, NC O, O,
del, SP O, O,
siniestro, AQ O, O,
intenta, VMI O, O,
confirmar, VMN O, O,
sus, DP O, O,
sospechas, NC O, O,
de, SP O, O,
que, CS O, O,
el, DA O, O,
aparato, NC O, O,
llevaba, VMI O, O,
cocaina, NC O, O,
., Fp , O,

Esta, DD O, O,
es, VSI O, O,
la, DA O, O,
tercera, AO O, O,
avioneta, NC O, O,
que, PR O, O,
se, P0 O, O,
precipita, VMI O, O,
a, SP , O,
tierra, NC O, O,
en, SP O, O,
menos, RG O, O,
de, SP O, O,
una, DI O, O,
semana, NC O, O,
en, SP O, O,
Guatemala, NC B-LOC, B-LOC,
., Fp , O,

Los, DA O, O,
dos, DN O, O,
accidentes, NC O, O,
anteriores, AQ O, O,
., Fc , O,
ocurridos, AQ O, O,
a, SP , O,
finales, NC O, O,
de, SP O, O,
la, DA O, O,
semana, NC O, O,
pasada, AQ O, O,
., Fc , O,
causaron, VMI O, O,
siete, DN O, O,
muertos, NC O, O,
., Fc , O,
que, PR O, O,
se, P0 O, O,
suman, VMI O, O,
a, SP , O,
las, DA O, O,
diez, DN O, O,
victimas, NC O, O,
mortales, AQ O, O,
de, SP O, O,
otros, DI O, O,
percances, NC O, O,
similares, AQ O, O,
registrados, AQ O, O,
en, SP O, O,
lo, DA O, O,
que, PR O, O,
va, VMI O, O,
de, SP O, O,
año, NC O, O,
., Fp , O,

Madrid, NC B-LOC, B-LOC,
., Fc , O,
23, Z O, O,
may, NC O, O,
(, Fpa , O,
EFE, NC B-, B-ORG,
), Fpt , O,
., Fp , O,

-, Fg , O,

La, DA O, O,
portavoz, NC O, O,
del, SP O, O,
PSOE, NC B-O, B-ORG,
en, SP O, O,
la, DA O, O,
Comision, NC B-ORG, B-ORG,
de, SP I, I-ORG,
Sanidad, NC I-ORG, I-ORG,
del, SP I-, I-ORG,
Congreso, NC I-ORG, I-ORG,
., Fc , O,
Matilde, VMI B-MISC, B-MISC,
Valentin, AQ I-MISC, I-MISC,
., Fc , O,
ha, VAI O, O,
solicitado, VMP O, O,
hoy, RG O, O,
al, SP O, O,
Ministerio, NC B-ORG, B-ORG,
de, SP I, I-ORG,
Sanidad., NC I-ORG, I-ORG,
Consumo, VMI I-ORG, I-ORG,
informacion, NC O, O,
detallada, AQ O, O,
sobre, SP O, O,
las, DA O, O,
listas, NC O, O,
de, SP O, O,
espera, NC O, O,
en, SP O, O,
el, DA O, O,
Insalud, NC B-ORG, B-ORG,
., Fc , O,
tanto, RG O, O,
en, SP O, O,
consultas, NC O, O,
externas, AQ O, O,
como, CS O, O,
en, SP O, O,
intervenciones, NC O, O,
quirurgicas, AQ O, O,
., Fp , O,

Valentin, NP B-PER, B-PER,
señalo, VMI O, O,
a, SP , O,
Efe, NC B-, B-ORG,
que, CS O, O,
en, SP O, O,
su, DP O, O,
peticion, NC O, O,
ha, VAI O, O,
incluido, VMP O, O,
los, DA O, O,
datos, NC O, O,
por, SP O, O,
comunidades, NC O, O,
autonomas, AQ O, O,
., Fc , O,
por, SP O, O,
provincias, NC O, O,
., Fc , O,
por, SP O, O,
hospitales, NC O, O,
y, CC , O,
por, SP O, O,
patologias, NC O, O,
., Fc , O,
asi, RG O, O,
como, CS O, O,
su, DP O, O,
desglose, NC O, O,
por, SP O, O,
tramos, NC O, O,
temporales, AQ O, O,
., Fp , O,

Solicita, VMI O, O,
ademas, RG O, O,
informacion, NC O, O,
sobre, SP O, O,
las, DA O, O,
demoras, NC O, O,
maximas, AQ O, O,
porque, CS O, O,
., Fc , O,
segun, SP O, O,
dijo, VMI O, O,
., Fc , O,
los, DA O, O,
datos, NC O, O,
sobre, SP O, O,
demora, NC O, O,
media, AQ O, O,
no, RN O, O,
sirven, VMI O, O,
para, SP O, O,
saber, VMN O, O,
exactamente, RG O, O,
cuanto, RG O, O,
espera, VMI O, O,
cada, DI O, O,
persona, NC O, O,
., Fp , O,

La, DA O, O,
diputada, NC O, O,
socialista, AQ O, O,
explico, VMI O, O,
que, CS O, O,
ha, VAI O, O,
realizado, VMP O, O,
esta, DD O, O,
solicitud, NC O, O,
en, SP O, O,
vista, NC O, O,
de, SP O, O,
las, DA O, O,
declaraciones, NC O, O,
efectuadas, AQ O, O,
ayer, NC O, O,
por, SP O, O,
la, DA O, O,
ministra, NC O, O,
de, SP O, O,
Sanidad., NC B-MISC, B-MISC,
Consumo, NC I-MISC, I-MISC,
., Fc , O,
Celia, NC B-PE, B-PER,
Villalobos, AQ I-PER, I-PER,
., Fc , O,
", Fe , O,
quien, PR O, O,
dijo, VMI O, O,
que, CS O, O,
los, DA O, O,
datos, NC O, O,
referidos, AQ O, O,
a, SP , O,
las, DA O, O,
listas, NC O, O,
de, SP O, O,
espera, NC O, O,
no, RN O, O,
eran, VSI O, O,
una, DI O, O,
cuestion, NC O, O,
interesante, AQ O, O,
", Fe , O,
., Fp , O,

Valentin, VMI B-PER, B-PER,
ha, VAI O, O,
presentado, VMP O, O,
ademas, RG O, O,
una, DI O, O,
pregunta, NC O, O,
para, SP O, O,
que, PR O, O,
sea, VSS O, O,
incluida, AQ O, O,
en, SP O, O,
la, DA O, O,
sesion, NC O, O,
de, SP O, O,
control, NC O, O,
al, SP O, O,
Ejecutivo, NC B-ORG, B-ORG,
del, SP O, O,
miercoles, NC O, O,
31, Z O, O,
de, SP O, O,
mayo, NC O, O,
sobre, SP O, O,
las, DA O, O,
medidas, NC O, O,
que, PR O, O,
tiene, VMI O, O,
previstas, AQ O, O,
el, DA O, O,
Gobierno, NC B-ORG, B-ORG,
para, SP O, O,
resolver, VMN O, O,
el, DA O, O,
problema, NC O, O,
de, SP O, O,
las, DA O, O,
listas, NC O, O,
de, SP O, O,
espera, NC O, O,
., Fp , O,

Para, SP O, O,
la, DA O, O,
portavoz, NC O, O,
socialista, AQ O, O,
., Fc , O,
el, DA O, O,
hecho, NC O, O,
de, SP O, O,
que, PR O, O,
se, P0 O, O,
haya, VAS O, O,
constituido, VMP O, O,
un, DI O, O,
grupo, NC O, O,
de, SP O, O,
trabajo, NC O, O,
para, SP O, O,
acabar, VMN O, O,
con, SP O, O,
este, DD O, O,
problema, NC O, O,
demuestra, VMI O, O,
que, CS O, O,
", Fe , O,
las, DA O, O,
excelencias, NC O, O,
sobre, SP O, O,
la, DA O, O,
reduccion, NC O, O,
de, SP O, O,
las, DA O, O,
listas, NC O, O,
de, SP O, O,
espera, NC O, O,
de, SP O, O,
las, DA O, O,
que, PR O, O,
hablaba, VMI O, O,
el, DA O, O,
anterior, AQ O, O,
ministro, NC O, O,
de, SP O, O,
Sanidad, NC B-MISC, B-MISC,
., Fc , O,
Jose, NC B-P, B-PER,
Manuel, AQ I-PER, I-PER,
Romay, NC I-PE, I-PER,
., Fc , O,
no, RN O, O,
eran, VSI O, O,
verdad, NC O, O,
", Fe , O,
., Fp , O,

Segun, SP O, O,
Valentin, NC B-PER, B-PER,
., Fc , O,
los, DA O, O,
parametros, NC O, O,
que, PR O, O,
utiliza, VMI O, O,
Sanidad, NC B-MISC, B-MISC,
para, SP O, O,
ofrecer, VMN O, O,
los, DA O, O,
datos, NC O, O,
sobre, SP O, O,
listas, NC O, O,
de, SP O, O,
espera, NC O, O,
., Fc , O,
con, SP O, O,
conceptos, NC O, O,
como, CS O, O,
el, DA O, O,
de, SP O, O,
demora, NC O, O,
media, AQ O, O,
., Fc , O,
deberian, VMI O, O,
ser, VSN O, O,
cambiados, AQ O, O,
., Fc , O,
al, SP O, O,
tiempo, NC O, O,
que, PR O, O,
abogo, VMI O, O,
por, SP O, O,
un, DI O, O,
analisis, NC O, O,
exhaustivo, AQ O, O,
de, SP O, O,
las, DA O, O,
razones, NC O, O,
por, SP O, O,
las, DA O, O,
cuales, PR O, O,
se, P0 O, O,
produce, VMI O, O,
demora, NC O, O,
en, SP O, O,
cada, DI O, O,
servicio, NC O, O,
., Fp , O,

Otra, PI O, O,
de, SP O, O,
las, DA O, O,
propuestas, NC O, O,
realizadas, AQ O, O,
por, SP O, O,
la, DA O, O,
diputada, NC O, O,
socialista, AQ O, O,
fue, VSI O, O,
la, DA O, O,
apertura, NC O, O,
de, SP O, O,
todos, DI O, O,
los, DA O, O,
quirofanos, NC O, O,
y, CC , O,
las, DA O, O,
consultas, NC O, O,
externas, AQ O, O,
por, SP O, O,
la, DA O, O,
tarde, NC O, O,
con, SP O, O,
el, DA O, O,
fin, NC O, O,
de, SP O, O,
", Fe , O,
rentabilizar, VMN O, O,
al, SP O, O,
maximo, AQ O, O,
los, DA O, O,
recursos, NC O, O,
", Fe , O,
., Fp , O,

Por, SP O, O,
ultimo, AO O, O,
., Fc , O,
Valentin, NP B-PER, B-PER,
dijo, VMI O, O,
que, CS O, O,
el, DA O, O,
nombramiento, NC O, O,
de, SP O, O,
Ruben, NC B-PE, B-PER,
Moreno, AQ I-PER, I-PER,
como, CS O, O,
presidente, NC O, O,
ejecutivo, AQ O, O,
del, SP O, O,
Insalud, NC B-ORG, B-ORG,
y, CC , O,
secretario, NC O, O,
general, AQ O, O,
de, SP O, O,
Gestion., VMN B-MISC, B-MISC,
Coordinacion, NC I-MISC, I-MISC,
Sanitaria, AQ I-MISC, I-MISC,
", Fe , O,
sigue, VMI O, O,
poniendo, VMG O, O,
de, SP O, O,
manifiesto, NC O, O,
las, DA O, O,
intenciones, NC O, O,
de, SP O, O,
la, DA O, O,
ministra, NC O, O,
con, SP O, O,
el, DA O, O,
Insalud, NC B-ORG, B-ORG,
", Fe , O,
., Fp , O,

Añadio, VMI O, O,
que, CS O, O,
poner, VMN O, O,
al, SP O, O,
frente, RG O, O,
de, SP O, O,
este, DD O, O,
organismo, NC O, O,
a, SP , O,
una, DI O, O,
persona, NC O, O,
vinculada, VMP O, O,
al, SP O, O,
proyecto, NC O, O,
del, SP O, O,
Hospital, NC B-ORG, B-ORG,
de, SP I, I-ORG,
Alzira, NC I-ORG, I-ORG,
., Fc , O,
gestionado, VMP O, O,
por, SP O, O,
una, DI O, O,
aseguradora, NC O, O,
privada, AQ O, O,
y, CC , O,
que, PR O, O,
esta, VMI O, O,
derivando, VMG O, O,
pacientes, NC O, O,
a, SP , O,
otros, DI O, O,
hospitales, NC O, O,
publicos, AQ O, O,
., Fc , O,
", Fe , O,
nos, PP O, O,
preocupa, VMI O, O,
y, CC , O,
tiene, VMI O, O,
que, CS O, O,
hacer, VMN O, O,
reflexionar, VMN O, O,
a, SP , O,
todos, DI O, O,
", Fe , O,
., Fp , O,

Por, SP O, O,
su, DP O, O,
parte, NC O, O,
., Fc , O,
la, DA O, O,
Federacion, NC B-ORG, B-ORG,
de, SP I, I-ORG,
Asociaciones, NC I-ORG, I-ORG,
para, SP I-O, I-ORG,
la, DA I, I-ORG,
Defensa, NC I-ORG, I-ORG,
de, SP I, I-ORG,
la, DA I, I-ORG,
Sanidad, NC I-ORG, I-ORG,
Publica, AQ I-ORG, I-ORG,
(, Fpa , O,
FADSP, NP B-OR, B-ORG,
), Fpt , O,
afirmo, VMI O, O,
hoy, RG O, O,
en, SP O, O,
un, DI O, O,
comunicado, NC O, O,
que, PR O, O,
la, DA O, O,
politica, NC O, O,
seguida, AQ O, O,
por, SP O, O,
el, DA O, O,
ministerio, NC O, O,
sobre, SP O, O,
las, DA O, O,
listas, NC O, O,
de, SP O, O,
espera, NC O, O,
se, P0 O, O,
ha, VAI O, O,
caracterizado, VMP O, O,
hasta, SP O, O,
ahora, RG O, O,
por, SP O, O,
el, DA O, O,
", Fe , O,
sistematico, AQ O, O,
maquillaje, NC O, O,
de, SP O, O,
las, DA O, O,
mismas, DI O, O,
